uuid,Employee Name,Department,Visit_Date,Entry_time,Exit_time,Purpose of Visit,Day of Week
66687e80fc13ae4e092354d2,Dreddy Lindenbluth,Legal,2024-08-05,9:29,14:25,Work,Monday
66687e80fc13ae4e092354d3,Lizabeth Ladewig,Engineering,2024-11-05,9:06,17:10,Work,Tuesday
66687e80fc13ae4e092354d4,Abe Drife,Support,2024-01-02,9:45,16:42,Meeting,Tuesday
66687e80fc13ae4e092354d5,Milty Czajka,Sales,2024-02-04,9:53,17:16,Work,Sunday
66687e80fc13ae4e092354d6,Rockey Corballis,Marketing,2024-03-05,9:22,16:21,Work,Tuesday
66687e80fc13ae4e092354d7,Allegra Gymlett,Support,2024-01-04,8:33,14:04,Client Visit,Thursday
66687e80fc13ae4e092354d8,Nathalie Graveney,Legal,2024-10-06,9:41,15:56,Meeting,Sunday
66687e80fc13ae4e092354d9,Eustace Murty,Training,2024-11-06,9:00,14:23,Work,Wednesday
66687e80fc13ae4e092354da,Jeff Beggio,Sales,2024-09-06,8:00,15:48,Work,Friday
66687e80fc13ae4e092354db,Frasquito Culham,Human Resources,2024-03-01,8:41,16:46,Work,Friday
66687e80fc13ae4e092354dc,Krisha McGeechan,Support,2024-09-01,6:58,17:25,Work,Sunday
66687e80fc13ae4e092354dd,Uta Kleszinski,Sales,2024-05-06,7:06,17:53,Training,Monday
66687e80fc13ae4e092354de,See MacRedmond,Human Resources,2024-03-02,9:33,17:15,Training,Saturday
66687e80fc13ae4e092354df,Martynne Warret,Research and Development,2024-07-04,8:38,14:48,Work,Thursday
66687e80fc13ae4e092354e0,Udall Curwood,Training,2024-10-05,9:08,14:46,Training,Saturday
66687e80fc13ae4e092354e1,Corty Matelaitis,Engineering,2024-08-01,8:23,16:11,Work,Thursday
66687e80fc13ae4e092354e2,Pacorro Kimber,Engineering,2024-03-06,7:39,14:08,Work,Wednesday
66687e80fc13ae4e092354e3,Ethelind Poppleston,Business Development,2024-12-03,7:22,15:21,Meeting,Tuesday
66687e80fc13ae4e092354e4,Meta Bartlam,Services,2024-09-02,8:06,16:16,Work,Monday
66687e80fc13ae4e092354e5,Neala Maggorini,Accounting,2024-08-06,8:35,17:28,Work,Tuesday
66687e80fc13ae4e092354e6,Colin Sagg,Marketing,2024-10-05,7:10,14:44,Work,Saturday
66687e80fc13ae4e092354e7,Lucita Sappy,Legal,2024-07-05,8:12,17:52,Work,Friday
66687e80fc13ae4e092354e8,Merwyn Barten,Engineering,2024-07-02,6:54,14:43,Work,Tuesday
66687e80fc13ae4e092354e9,Christie Geach,Product Management,2024-04-02,7:08,17:59,Work,Tuesday
66687e80fc13ae4e092354ea,Bunny Pesselt,Services,2024-12-02,8:24,16:08,Work,Monday
66687e80fc13ae4e092354eb,Dael Dudman,Services,2024-12-02,6:58,15:06,Work,Monday
66687e80fc13ae4e092354ec,Ann Greschke,Engineering,2024-09-04,8:59,15:43,Meeting,Wednesday
66687e80fc13ae4e092354ed,Terrye Spiniello,Business Development,2024-04-07,7:27,16:47,Meeting,Sunday
66687e80fc13ae4e092354ee,Bert Bacher,Engineering,2024-05-06,7:43,16:13,Work,Monday
66687e80fc13ae4e092354ef,Vanya Hesse,Training,2024-04-03,8:52,17:04,Work,Wednesday
66687e80fc13ae4e092354f0,Laureen Dislee,Marketing,2024-06-02,9:26,14:00,Training,Sunday
66687e80fc13ae4e092354f1,Danie Ladon,Engineering,2024-02-01,6:08,15:01,Training,Thursday
66687e80fc13ae4e092354f2,Sophi Epsly,Accounting,2024-11-01,6:18,14:41,Meeting,Friday
66687e80fc13ae4e092354f3,Corinne Ledrane,Human Resources,2024-12-07,8:31,17:16,Meeting,Saturday
66687e80fc13ae4e092354f4,Tootsie Howle,Accounting,2024-07-04,6:56,16:52,Work,Thursday
66687e80fc13ae4e092354f5,Dianna Normanton,Product Management,2024-01-06,6:42,16:10,Client Visit,Saturday
66687e80fc13ae4e092354f6,Fionnula Voelker,Research and Development,2024-09-02,7:13,15:15,Work,Monday
66687e80fc13ae4e092354f7,Mateo Swallow,Services,2024-12-06,8:33,15:52,Work,Friday
66687e80fc13ae4e092354f8,Frannie Meadus,Legal,2024-01-02,9:51,16:09,Work,Tuesday
66687e80fc13ae4e092354f9,Correy Lashmar,Engineering,2024-06-02,9:07,14:43,Training,Sunday
66687e80fc13ae4e092354fa,Aldric Barrand,Human Resources,2024-12-01,9:56,17:47,Meeting,Sunday
66687e80fc13ae4e092354fb,Trula Calton,Accounting,2024-10-02,6:26,15:58,Meeting,Wednesday
66687e80fc13ae4e092354fc,Nilson Childes,Product Management,2024-04-06,8:09,16:56,Work,Saturday
66687e80fc13ae4e092354fd,Sydney Scroggie,Human Resources,2024-12-02,8:10,16:10,Work,Monday
66687e80fc13ae4e092354fe,Demetri Kinneir,Research and Development,2024-02-01,8:31,16:58,Work,Thursday
66687e80fc13ae4e092354ff,Obidiah Bewshire,Accounting,2024-09-01,9:27,15:16,Meeting,Sunday
66687e80fc13ae4e09235500,Minda Tschiersch,Sales,2024-07-06,8:47,15:50,Meeting,Saturday
66687e80fc13ae4e09235501,Elsey Shrimpton,Research and Development,2024-08-02,7:23,15:38,Work,Friday
66687e80fc13ae4e09235502,Evelyn Edgeley,Sales,2024-05-04,7:51,17:16,Work,Saturday
66687e80fc13ae4e09235503,Sande Gwalter,Business Development,2024-10-04,7:03,15:20,Work,Friday
66687e80fc13ae4e09235504,Base Prettyjohns,Marketing,2024-12-03,9:50,14:51,Training,Tuesday
66687e80fc13ae4e09235505,Celie Dielhenn,Marketing,2024-10-04,6:31,15:02,Work,Friday
66687e80fc13ae4e09235506,Hersch Harrema,Human Resources,2024-07-06,8:13,17:18,Training,Saturday
66687e80fc13ae4e09235507,Rubin Tolemache,Training,2024-11-07,7:08,15:20,Work,Thursday
66687e80fc13ae4e09235508,Alvis Colisbe,Research and Development,2024-10-01,7:20,16:39,Work,Tuesday
66687e80fc13ae4e09235509,Reinald Hartin,Business Development,2024-03-06,6:21,16:48,Client Visit,Wednesday
66687e80fc13ae4e0923550a,Dionisio Di Francesco,Services,2024-12-06,6:16,14:58,Training,Friday
66687e80fc13ae4e0923550b,Mei Augustine,Sales,2024-08-05,9:43,17:06,Meeting,Monday
66687e80fc13ae4e0923550c,Micheal Jamson,Support,2024-10-05,8:34,15:17,Client Visit,Saturday
66687e80fc13ae4e0923550d,Wilburt Thuillier,Training,2024-01-01,9:25,17:24,Work,Monday
66687e80fc13ae4e0923550e,Jocelyne Yakubovics,Engineering,2024-01-02,9:25,14:55,Meeting,Tuesday
66687e80fc13ae4e0923550f,Candice Warnes,Marketing,2024-04-05,9:47,15:02,Meeting,Friday
66687e80fc13ae4e09235510,Sarah Keighly,Training,2024-10-03,6:48,17:27,Meeting,Thursday
66687e80fc13ae4e09235511,Roley Novak,Support,2024-05-07,7:10,15:26,Work,Tuesday
66687e80fc13ae4e09235512,Frasco Teresa,Human Resources,2024-04-01,8:44,16:36,Work,Monday
66687e80fc13ae4e09235513,Estrellita Lathbury,Accounting,2024-06-04,8:32,14:59,Meeting,Tuesday
66687e80fc13ae4e09235514,Evan Kleinplac,Marketing,2024-07-07,9:44,15:26,Meeting,Sunday
66687e80fc13ae4e09235515,Dionne Coaster,Business Development,2024-02-04,8:52,17:30,Work,Sunday
66687e80fc13ae4e09235516,Ali Trapp,Business Development,2024-03-06,7:58,14:02,Work,Wednesday
66687e80fc13ae4e09235517,Pebrook Wynrehame,Business Development,2024-04-05,9:42,14:30,Work,Friday
66687e80fc13ae4e09235518,Maximilianus Townend,Business Development,2024-10-01,6:35,16:40,Training,Tuesday
66687e80fc13ae4e09235519,Wyatan George,Engineering,2024-12-07,8:53,17:07,Client Visit,Saturday
66687e80fc13ae4e0923551a,Charley de Tocqueville,Engineering,2024-04-05,9:05,15:56,Work,Friday
66687e80fc13ae4e0923551b,Giovanna Sherington,Marketing,2024-02-06,7:20,15:48,Meeting,Tuesday
66687e80fc13ae4e0923551c,Herve Todman,Product Management,2024-01-07,7:01,14:23,Training,Sunday
66687e80fc13ae4e0923551d,Lita Renvoys,Legal,2024-08-05,9:02,16:58,Client Visit,Monday
66687e80fc13ae4e0923551e,Dahlia Spilstead,Support,2024-01-01,7:05,16:30,Meeting,Monday
66687e80fc13ae4e0923551f,Norene Ghidoni,Marketing,2024-10-07,9:47,16:18,Work,Monday
66687e80fc13ae4e09235520,Holmes Persich,Services,2024-05-06,6:19,17:55,Work,Monday
66687e80fc13ae4e09235521,Caye Longstreet,Sales,2024-08-02,6:38,16:51,Work,Friday
66687e80fc13ae4e09235522,Duffy Wassell,Marketing,2024-09-04,6:41,17:08,Training,Wednesday
66687e80fc13ae4e09235523,Arluene McGinney,Legal,2024-05-05,9:27,15:54,Work,Sunday
66687e80fc13ae4e09235524,Robbyn Meiklejohn,Accounting,2024-07-01,7:14,17:02,Meeting,Monday
66687e80fc13ae4e09235525,Norene Casburn,Research and Development,2024-04-04,6:41,16:01,Work,Thursday
66687e80fc13ae4e09235526,Silvester Wornham,Accounting,2024-05-07,9:05,14:20,Meeting,Tuesday
66687e80fc13ae4e09235527,Vanda Wedderburn,Engineering,2024-11-06,9:19,15:04,Work,Wednesday
66687e80fc13ae4e09235528,Kimball Haug,Engineering,2024-07-07,9:59,15:09,Meeting,Sunday
66687e80fc13ae4e09235529,Rosette Lotherington,Legal,2024-05-05,6:09,17:14,Meeting,Sunday
66687e80fc13ae4e0923552a,Minette McGerraghty,Training,2024-09-01,9:10,17:41,Client Visit,Sunday
66687e80fc13ae4e0923552b,Barbra Boatwright,Sales,2024-01-02,8:52,15:42,Meeting,Tuesday
66687e80fc13ae4e0923552c,Marguerite Morecomb,Accounting,2024-01-03,7:08,17:58,Meeting,Wednesday
66687e80fc13ae4e0923552d,Denni Dallander,Product Management,2024-01-02,9:47,16:17,Meeting,Tuesday
66687e80fc13ae4e0923552e,Debora Ciobutaru,Research and Development,2024-11-05,6:47,17:28,Client Visit,Tuesday
66687e80fc13ae4e0923552f,Jasper Batchelour,Human Resources,2024-03-01,8:20,16:31,Client Visit,Friday
66687e80fc13ae4e09235530,Randi Cicchetto,Research and Development,2024-06-01,6:07,17:36,Work,Saturday
66687e80fc13ae4e09235531,Lorilyn Offell,Accounting,2024-10-01,9:21,14:56,Training,Tuesday
66687e80fc13ae4e09235532,Antoine Pawling,Sales,2024-05-07,9:47,14:36,Training,Tuesday
66687e80fc13ae4e09235533,Barny Beney,Sales,2024-11-04,7:07,16:13,Work,Monday
66687e80fc13ae4e09235534,Dorolisa Paule,Human Resources,2024-02-07,8:35,14:48,Work,Wednesday
66687e80fc13ae4e09235535,Rafaela Muxworthy,Human Resources,2024-06-02,8:09,15:47,Meeting,Sunday
66687e80fc13ae4e09235536,Aldon Sives,Legal,2024-06-04,8:12,16:00,Training,Tuesday
66687e80fc13ae4e09235537,Adella Gaitskell,Research and Development,2024-11-04,8:35,15:17,Training,Monday
66687e80fc13ae4e09235538,Cass Dobbs,Training,2024-02-05,8:17,15:53,Training,Monday
66687e80fc13ae4e09235539,Edee Sarjent,Product Management,2024-02-07,7:30,16:03,Work,Wednesday
66687e80fc13ae4e0923553a,Marchelle Hanway,Human Resources,2024-05-01,8:11,17:39,Training,Wednesday
66687e80fc13ae4e0923553b,Karisa Paur,Business Development,2024-01-07,9:16,17:43,Work,Sunday
66687e80fc13ae4e0923553c,Boris Cockerton,Business Development,2024-03-06,7:29,14:19,Meeting,Wednesday
66687e80fc13ae4e0923553d,Hyman Eliyahu,Engineering,2024-12-07,7:39,14:39,Training,Saturday
66687e80fc13ae4e0923553e,Anselm Bourne,Product Management,2024-01-07,7:27,14:55,Meeting,Sunday
66687e80fc13ae4e0923553f,Bradly Borrott,Support,2024-10-02,7:53,16:50,Work,Wednesday
66687e80fc13ae4e09235540,Katina Sparry,Support,2024-03-06,7:00,15:07,Work,Wednesday
66687e80fc13ae4e09235541,Aprilette Sahnow,Marketing,2024-11-02,6:08,15:24,Meeting,Saturday
66687e80fc13ae4e09235542,Jareb Binley,Legal,2024-10-04,7:38,17:02,Work,Friday
66687e80fc13ae4e09235543,Bryna MacFie,Training,2024-10-04,6:57,14:46,Meeting,Friday
66687e80fc13ae4e09235544,Tanny Snoxall,Accounting,2024-11-07,8:25,15:16,Work,Thursday
66687e80fc13ae4e09235545,Jeremiah Standish,Business Development,2024-08-01,9:38,16:58,Work,Thursday
66687e80fc13ae4e09235546,Hurlee Guice,Support,2024-07-06,9:10,16:36,Work,Saturday
66687e80fc13ae4e09235547,Torrance Noulton,Research and Development,2024-01-02,8:45,14:45,Client Visit,Tuesday
66687e80fc13ae4e09235548,Amelita Kaley,Engineering,2024-11-04,6:30,15:27,Training,Monday
66687e80fc13ae4e09235549,Olenolin Heakins,Product Management,2024-11-05,9:29,17:13,Meeting,Tuesday
66687e80fc13ae4e0923554a,Arleyne Dillow,Sales,2024-11-06,8:04,16:46,Meeting,Wednesday
66687e80fc13ae4e0923554b,Lanny Burchard,Sales,2024-12-07,9:14,14:47,Work,Saturday
66687e80fc13ae4e0923554c,Abbie Bonallick,Engineering,2024-05-02,8:53,17:54,Client Visit,Thursday
66687e80fc13ae4e0923554d,Dniren Zucker,Legal,2024-02-01,8:26,15:36,Work,Thursday
66687e80fc13ae4e0923554e,Kingsley Petters,Marketing,2024-06-05,9:49,16:41,Client Visit,Wednesday
66687e80fc13ae4e0923554f,Doralynne Benbough,Product Management,2024-06-07,7:17,16:33,Training,Friday
66687e80fc13ae4e09235550,Solly Shadbolt,Research and Development,2024-07-02,8:15,16:28,Work,Tuesday
66687e80fc13ae4e09235551,Jocelin Toop,Business Development,2024-04-01,6:15,15:11,Work,Monday
66687e80fc13ae4e09235552,Frasier Tomini,Engineering,2024-06-03,6:33,17:36,Training,Monday
66687e80fc13ae4e09235553,Nadine Thieme,Product Management,2024-02-04,7:53,14:43,Meeting,Sunday
66687e80fc13ae4e09235554,Daphene McLarnon,Support,2024-06-04,9:19,16:53,Client Visit,Tuesday
66687e80fc13ae4e09235555,Lamont Cosgriff,Business Development,2024-04-01,7:27,17:50,Work,Monday
66687e80fc13ae4e09235556,Egor Veall,Research and Development,2024-04-03,7:14,14:47,Work,Wednesday
66687e80fc13ae4e09235557,Derick Lorait,Services,2024-12-06,6:23,14:04,Work,Friday
66687e80fc13ae4e09235558,Kearney Dorkins,Research and Development,2024-03-03,7:42,17:30,Training,Sunday
66687e80fc13ae4e09235559,Drucill de Villier,Accounting,2024-06-03,9:03,14:04,Work,Monday
66687e80fc13ae4e0923555a,Christabella Galliard,Research and Development,2024-09-03,7:59,15:09,Meeting,Tuesday
66687e80fc13ae4e0923555b,Allie Wilstead,Human Resources,2024-06-06,9:59,16:31,Meeting,Thursday
66687e80fc13ae4e0923555c,Hayyim Firman,Research and Development,2024-02-05,6:48,14:56,Work,Monday
66687e80fc13ae4e0923555d,Uriel Frizzell,Business Development,2024-08-05,7:42,14:41,Meeting,Monday
66687e80fc13ae4e0923555e,Konstantine Jeannequin,Human Resources,2024-04-06,7:12,17:14,Work,Saturday
66687e80fc13ae4e0923555f,Sibeal Masserel,Support,2024-06-07,9:45,17:54,Work,Friday
66687e80fc13ae4e09235560,Zelma Soal,Business Development,2024-07-06,8:23,16:33,Meeting,Saturday
66687e80fc13ae4e09235561,Dolph Raoul,Research and Development,2024-05-03,9:05,16:53,Meeting,Friday
66687e80fc13ae4e09235562,Aimee Wilfling,Sales,2024-02-03,6:05,16:31,Meeting,Saturday
66687e80fc13ae4e09235563,Ara Fuentes,Accounting,2024-06-05,8:29,17:15,Meeting,Wednesday
66687e80fc13ae4e09235564,Jobie Downe,Engineering,2024-02-05,8:36,17:05,Meeting,Monday
66687e80fc13ae4e09235565,Claudio Digle,Training,2024-10-02,8:50,15:26,Work,Wednesday
66687e80fc13ae4e09235566,Ashien De Bruyne,Support,2024-06-02,9:46,17:42,Training,Sunday
66687e80fc13ae4e09235567,Jeremy Sabater,Sales,2024-12-04,8:22,14:29,Work,Wednesday
66687e80fc13ae4e09235568,Edyth Tongue,Marketing,2024-05-04,6:50,17:40,Work,Saturday
66687e80fc13ae4e09235569,Chane Rex,Accounting,2024-09-02,7:29,16:08,Work,Monday
66687e80fc13ae4e0923556a,Carroll Jellard,Sales,2024-01-07,7:18,14:28,Work,Sunday
66687e80fc13ae4e0923556b,Laraine Bryett,Human Resources,2024-04-01,6:07,16:25,Work,Monday
66687e80fc13ae4e0923556c,Nathalia Tooth,Support,2024-04-06,6:57,16:28,Work,Saturday
66687e80fc13ae4e0923556d,Llewellyn Alennikov,Product Management,2024-03-01,7:24,17:19,Work,Friday
66687e80fc13ae4e0923556e,Phedra Dahlen,Legal,2024-07-04,7:58,15:21,Training,Thursday
66687e80fc13ae4e0923556f,Vivianne Faucherand,Support,2024-11-06,6:49,16:30,Work,Wednesday
66687e80fc13ae4e09235570,Ryon Howes,Training,2024-03-01,6:45,15:21,Client Visit,Friday
66687e80fc13ae4e09235571,Crawford Normavill,Marketing,2024-07-01,7:49,16:53,Training,Monday
66687e80fc13ae4e09235572,Beverie Hucker,Business Development,2024-08-03,6:16,14:24,Meeting,Saturday
66687e80fc13ae4e09235573,Giordano Dmisek,Services,2024-03-01,9:28,15:55,Work,Friday
66687e80fc13ae4e09235574,Blondell Dik,Engineering,2024-10-02,9:14,16:10,Meeting,Wednesday
66687e80fc13ae4e09235575,Diane Eskrigge,Training,2024-11-02,9:18,14:19,Client Visit,Saturday
66687e80fc13ae4e09235576,Skelly Standish-Brooks,Research and Development,2024-02-04,6:20,17:48,Work,Sunday
66687e80fc13ae4e09235577,Kiley Abbado,Support,2024-10-01,6:54,17:59,Meeting,Tuesday
66687e80fc13ae4e09235578,Adrian Denton,Services,2024-04-03,8:37,15:44,Meeting,Wednesday
66687e80fc13ae4e09235579,Tedman McGebenay,Marketing,2024-05-06,7:17,16:13,Work,Monday
66687e80fc13ae4e0923557a,Krystal Ayerst,Training,2024-12-04,7:01,16:19,Work,Wednesday
66687e80fc13ae4e0923557b,Devonne Reubel,Services,2024-02-06,9:26,17:10,Meeting,Tuesday
66687e80fc13ae4e0923557c,Lilith Melson,Support,2024-09-04,7:13,14:53,Work,Wednesday
66687e80fc13ae4e0923557d,Theresa Gaven,Engineering,2024-10-06,8:16,14:14,Work,Sunday
66687e80fc13ae4e0923557e,Arri O'Sharry,Product Management,2024-02-03,8:07,17:21,Meeting,Saturday
66687e80fc13ae4e0923557f,Gerianna Whapple,Sales,2024-10-04,9:43,16:42,Work,Friday
66687e80fc13ae4e09235580,George Poltone,Marketing,2024-08-02,9:11,14:21,Meeting,Friday
66687e80fc13ae4e09235581,Corena Simonot,Research and Development,2024-11-04,6:42,15:07,Meeting,Monday
66687e80fc13ae4e09235582,Cornell Erasmus,Business Development,2024-11-05,7:05,14:40,Work,Tuesday
66687e80fc13ae4e09235583,Griffith Ferrini,Training,2024-06-05,9:58,14:55,Work,Wednesday
66687e80fc13ae4e09235584,Jaquith Mabley,Sales,2024-06-02,9:26,15:15,Training,Sunday
66687e80fc13ae4e09235585,Aldric Peggrem,Legal,2024-01-02,9:09,15:03,Work,Tuesday
66687e80fc13ae4e09235586,Beilul Manlow,Sales,2024-06-01,9:20,14:44,Work,Saturday
66687e80fc13ae4e09235587,Rosalynd Isakovitch,Support,2024-01-04,7:45,17:20,Work,Thursday
66687e80fc13ae4e09235588,Judi Meineken,Business Development,2024-05-05,7:29,15:26,Work,Sunday
66687e80fc13ae4e09235589,Vannie Heynel,Services,2024-02-03,8:04,17:22,Training,Saturday
66687e80fc13ae4e0923558a,Harwilll Scamadine,Training,2024-10-06,6:07,15:47,Work,Sunday
66687e80fc13ae4e0923558b,Che Drewet,Product Management,2024-01-06,7:25,15:13,Meeting,Saturday
66687e80fc13ae4e0923558c,Kyle Embery,Accounting,2024-05-07,9:52,16:02,Meeting,Tuesday
66687e80fc13ae4e0923558d,Emery Vesco,Support,2024-07-01,7:50,17:10,Work,Monday
66687e80fc13ae4e0923558e,Isak Swainsbury,Services,2024-11-06,8:20,14:45,Work,Wednesday
66687e80fc13ae4e0923558f,Lydon Plunkett,Human Resources,2024-01-01,8:45,15:23,Work,Monday
66687e80fc13ae4e09235590,Devland Potten,Support,2024-04-01,9:31,16:50,Training,Monday
66687e80fc13ae4e09235591,Hersh Karlolak,Accounting,2024-07-05,8:06,15:28,Meeting,Friday
66687e80fc13ae4e09235592,Leann Farny,Training,2024-08-07,9:27,16:52,Training,Wednesday
66687e80fc13ae4e09235593,Adrienne Mines,Engineering,2024-04-06,9:16,15:36,Work,Saturday
66687e80fc13ae4e09235594,Bernadina Garken,Accounting,2024-05-01,6:22,16:58,Training,Wednesday
66687e80fc13ae4e09235595,Liza Weinberg,Engineering,2024-02-05,7:12,16:17,Meeting,Monday
66687e80fc13ae4e09235596,Ammamaria Pach,Services,2024-04-07,8:52,17:13,Training,Sunday
66687e80fc13ae4e09235597,Shalna Le Moucheux,Product Management,2024-11-02,7:28,17:10,Client Visit,Saturday
66687e80fc13ae4e09235598,Rena Lucien,Marketing,2024-11-03,9:40,15:22,Meeting,Sunday
66687e80fc13ae4e09235599,Keelby Kermannes,Accounting,2024-06-04,6:11,14:04,Meeting,Tuesday
66687e80fc13ae4e0923559a,Therine Monni,Sales,2024-09-01,9:41,17:44,Work,Sunday
66687e80fc13ae4e0923559b,Chris Semper,Training,2024-04-01,7:01,17:24,Meeting,Monday
66687e80fc13ae4e0923559c,Gilburt Shafe,Legal,2024-12-02,7:30,15:07,Work,Monday
66687e80fc13ae4e0923559d,Micheal Mulvihill,Sales,2024-07-05,8:02,14:55,Training,Friday
66687e80fc13ae4e0923559e,Alford Daltry,Services,2024-11-07,6:36,17:58,Work,Thursday
66687e80fc13ae4e0923559f,Conway Sewall,Sales,2024-11-03,6:04,16:48,Training,Sunday
66687e80fc13ae4e092355a0,Jacinthe Lukes,Training,2024-04-04,7:55,17:57,Work,Thursday
66687e80fc13ae4e092355a1,Meghan Casaletto,Engineering,2024-01-07,7:52,16:49,Client Visit,Sunday
66687e80fc13ae4e092355a2,Berget Simioli,Product Management,2024-04-03,8:21,16:37,Work,Wednesday
66687e80fc13ae4e092355a3,Hally Minnette,Research and Development,2024-11-04,7:14,17:07,Work,Monday
66687e80fc13ae4e092355a4,Todd Childers,Business Development,2024-05-05,9:37,14:10,Meeting,Sunday
66687e80fc13ae4e092355a5,Editha Arnke,Legal,2024-02-01,7:50,15:56,Meeting,Thursday
66687e80fc13ae4e092355a6,Fredia Robilart,Human Resources,2024-08-04,9:09,15:58,Training,Sunday
66687e80fc13ae4e092355a7,Letitia MacElane,Services,2024-05-03,6:32,15:51,Meeting,Friday
66687e80fc13ae4e092355a8,Lisle Lockton,Engineering,2024-01-04,6:20,15:31,Meeting,Thursday
66687e80fc13ae4e092355a9,Birgitta Wetherby,Sales,2024-02-06,8:55,17:20,Work,Tuesday
66687e80fc13ae4e092355aa,Evyn Mayler,Sales,2024-12-03,7:15,14:32,Meeting,Tuesday
66687e80fc13ae4e092355ab,Tera Varley,Legal,2024-08-03,6:09,15:54,Work,Saturday
66687e80fc13ae4e092355ac,De witt Espinel,Legal,2024-05-01,7:55,14:09,Client Visit,Wednesday
66687e80fc13ae4e092355ad,Jolene Teml,Services,2024-09-07,9:59,16:45,Training,Saturday
66687e80fc13ae4e092355ae,Hardy Winspare,Research and Development,2024-12-05,6:59,15:47,Meeting,Thursday
66687e80fc13ae4e092355af,Austen Messitt,Services,2024-03-07,8:44,17:43,Meeting,Thursday
66687e80fc13ae4e092355b0,Deanne Durden,Support,2024-02-04,9:13,15:28,Training,Sunday
66687e80fc13ae4e092355b1,Gertrud Edwardes,Marketing,2024-08-06,7:40,17:34,Training,Tuesday
66687e80fc13ae4e092355b2,Dennison Durie,Human Resources,2024-03-06,9:13,14:59,Work,Wednesday
66687e80fc13ae4e092355b3,Kylila Colleton,Human Resources,2024-06-01,7:34,14:09,Training,Saturday
66687e80fc13ae4e092355b4,Percy McGraffin,Product Management,2024-12-03,8:34,15:40,Meeting,Tuesday
66687e80fc13ae4e092355b5,Shermie Kubacek,Human Resources,2024-02-05,7:10,16:15,Work,Monday
